video,duration
02299,195000
02300,1022000
02301,304000
02302,220000
02303,423000
02304,211000
02305,249000
02306,279000
02307,264000
02308,814000
02309,697000
02310,461000
02311,2215000
02312,288000
02313,860000
02314,383000
02315,478000
02316,317000
02317,485000
02318,265000
02319,343000
02320,182000
02321,477000
02322,756000
02323,785000
02324,228000
02325,252000
02326,195000
02327,294000
02328,256000
02329,207000
02330,211000
02331,381000
02332,312000
02333,261000
02334,270000
02335,248000
02336,1517000
02337,233000
02338,189000
02339,297000
02340,1020000
02341,212000
02342,292000
02343,514000
02344,367000
02345,308000
02346,326000
02347,197000
02348,213000
02349,188000
02350,244000
02351,394000
02352,393000
02353,303000
02354,256000
02355,1058000
02356,199000
02357,1259000
02358,232000
02359,435000
02360,200000
02361,581000
02362,188000
02363,983000
02364,207000
02365,230000
02366,426000
02367,483000
02368,257000
02369,181000
02370,329000
02371,324000
02372,270000
02373,372000
02374,250000
02375,1591000
02376,264000
02377,349000
02378,338000
02379,385000
02380,213000
02381,301000
02382,200000
02383,1175000
02384,182000
02385,255000
02386,194000
02387,253000
02388,349000
02389,822000
02390,182000
02391,200000
02392,210000
02393,234000
02394,325000
02395,1800000
02396,616000
02397,184000
02398,624000
02399,466000
02400,230000
02401,732000
02402,3446000
02403,431000
02404,609000
02405,184000
02406,336000
02407,595000
02408,294000
02409,280000
02410,1626000
02411,206000
02412,336000
02413,208000
02414,999000
02415,626000
02416,755000
02417,644000
02418,592000
02419,325000
02420,492000
02421,983000
02422,2628000
02423,264000
02424,330000
02425,793000
02426,318000
02427,207000
02428,280000
02429,327000
02430,254000
02431,255000
02432,1313000
02433,242000
02434,191000
02435,403000
02436,260000
02437,331000
02438,294000
02439,213000
02440,218000
02441,308000
02442,583000
02443,457000
02444,245000
02445,519000
02446,242000
02447,294000
02448,243000
02449,244000
02450,637000
02451,501000
02452,241000
02453,191000
02454,253000
02455,257000
02456,271000
02457,290000
02458,239000
02459,862000
02460,392000
02461,2123000
02462,883000
02463,258000
02464,356000
02465,213000
02466,195000
02467,400000
02468,397000
02469,192000
02470,320000
02471,186000
02472,2013000
02473,683000
02474,295000
02475,296000
02476,397000
02477,295000
02478,353000
02479,512000
02480,186000
02481,224000
02482,242000
02483,226000
02484,183000
02485,193000
02486,791000
02487,392000
02488,222000
02489,203000
02490,181000
02491,196000
02492,462000
02493,224000
02494,225000
02495,187000
02496,226000
02497,1125000
02498,212000
02499,1713000
02500,207000
02501,792000
02502,885000
02503,202000
02504,320000
02505,230000
02506,440000
02507,298000
02508,189000
02509,203000
02510,1092000
02511,826000
02512,196000
02513,305000
02514,1492000
02515,260000
02516,473000
02517,596000
02518,194000
02519,194000
02520,205000
02521,248000
02522,1710000
02523,401000
02524,207000
02525,463000
02526,384000
02527,205000
02528,207000
02529,2212000
02530,244000
02531,450000
02532,297000
02533,1023000
02534,236000
02535,395000
02536,599000
02537,411000
02538,221000
02539,297000
02540,269000
02541,356000
02542,394000
02543,262000
02544,1680000
02545,246000
02546,259000
02547,262000
02548,634000
02549,576000
02550,287000
02551,950000
02552,3375000
02553,711000
02554,386000
02555,217000
02556,214000
02557,186000
02558,553000
02559,422000
02560,379000
02561,1745000
02562,306000
02563,260000
02564,186000
02565,218000
02566,244000
02567,302000
02568,274000
02569,340000
02570,300000
02571,999000
02572,1185000
02573,276000
02574,295000
02575,360000
02576,495000
02577,246000
02578,247000
02579,221000
02580,483000
02581,192000
02582,365000
02583,244000
02584,383000
02585,258000
02586,320000
02587,241000
02588,281000
02589,259000
02590,233000
02591,983000
02592,287000
02593,230000
02594,220000
02595,299000
02596,315000
02597,550000
02598,259000
02599,274000
02600,358000
02601,185000
02602,249000
02603,180000
02604,1126000
02605,3058000
02606,935000
02607,452000
02608,187000
02609,1710000
02610,207000
02611,501000
02612,1732000
02613,199000
02614,295000
02615,262000
02616,235000
02617,230000
02618,408000
02619,191000
02620,1200000
02621,366000
02622,362000
02623,526000
02624,402000
02625,301000
02626,208000
02627,892000
02628,214000
02629,718000
02630,202000
02631,201000
02632,338000
02633,201000
02634,1709000
02635,2450000
02636,589000
02637,282000
02638,181000
02639,212000
02640,315000
02641,189000
02642,196000
02643,276000
02644,398000
02645,199000
02646,267000
02647,185000
02648,740000
02649,627000
02650,379000
02651,2975000
02652,577000
02653,589000
02654,212000
02655,204000
02656,191000
02657,629000
02658,186000
02659,302000
02660,190000
02661,290000
02662,255000
02663,760000
02664,266000
02665,206000
02666,183000
02667,204000
02668,2832000
02669,290000
02670,411000
02671,214000
02672,667000
02673,500000
02674,300000
02675,324000
02676,206000
02677,236000
02678,300000
02679,290000
02680,579000
02681,180000
02682,273000
02683,423000
02684,237000
02685,710000
02686,268000
02687,267000
02688,208000
02689,184000
02690,335000
02691,1199000
02692,260000
02693,678000
02694,184000
02695,241000
02696,207000
02697,2219000
02698,580000
02699,241000
02700,387000
02701,207000
02702,235000
02703,225000
02704,399000
02705,219000
02706,248000
02707,238000
02708,236000
02709,279000
02710,211000
02711,886000
02712,406000
02713,407000
02714,231000
02715,451000
02716,819000
02717,865000
02718,1808000
02719,187000
02720,242000
02721,834000
02722,1194000
02723,1229000
02724,373000
02725,319000
02726,193000
02727,270000
02728,726000
02729,211000
02730,187000
02731,373000
02732,259000
02733,385000
02734,185000
02735,180000
02736,692000
02737,395000
02738,187000
02739,1261000
02740,198000
02741,243000
02742,272000
02743,420000
02744,194000
02745,2115000
02746,324000
02747,320000
02748,736000
02749,347000
02750,414000
02751,549000
02752,688000
02753,225000
02754,587000
02755,403000
02756,604000
02757,303000
02758,236000
02759,674000
02760,326000
02761,252000
02762,309000
02763,406000
02764,1080000
02765,193000
02766,193000
02767,190000
02768,268000
02769,2534000
02770,250000
02771,181000
02772,208000
02773,323000
02774,204000
02775,400000
02776,256000
02777,699000
02778,473000
02779,243000
02780,222000
02781,542000
02782,289000
02783,1203000
02784,273000
02785,787000
02786,196000
02787,267000
02788,217000
02789,241000
02790,205000
02791,220000
02792,207000
02793,211000
02794,182000
02795,340000
02796,232000
02797,1847000
02798,388000
02799,227000
02800,192000
02801,223000
02802,230000
02803,182000
02804,609000
02805,208000
02806,439000
02807,360000
02808,720000
02809,242000
02810,271000
02811,218000
02812,182000
02813,241000
02814,449000
02815,503000
02816,433000
02817,631000
02818,1569000
02819,638000
02820,1324000
02821,202000
02822,222000
02823,480000
02824,215000
02825,410000
02826,1210000
02827,181000
02828,468000
02829,180000
02830,3083000
02831,186000
02832,615000
02833,259000
02834,3300000
02835,418000
02836,277000
02837,211000
02838,221000
02839,345000
02840,222000
02841,656000
02842,292000
02843,191000
02844,207000
02845,260000
02846,323000
02847,228000
02848,1990000
02849,358000
02850,349000
02851,406000
02852,434000
02853,478000
02854,229000
02855,569000
02856,327000
02857,368000
02858,211000
02859,1330000
02860,202000
02861,334000
02862,295000
02863,192000
02864,252000
02865,349000
02866,539000
02867,728000
02868,577000
02869,214000
02870,217000
02871,275000
02872,300000
02873,338000
02874,1077000
02875,235000
02876,247000
02877,1370000
02878,402000
02879,285000
02880,274000
02881,277000
02882,185000
02883,627000
02884,239000
02885,243000
02886,371000
02887,290000
02888,348000
02889,186000
02890,467000
02891,841000
02892,2073000
02893,447000
02894,399000
02895,391000
02896,322000
02897,221000
02898,293000
02899,412000
02900,1111000
02901,181000
02902,205000
02903,286000
02904,198000
02905,2522000
02906,1682000
02907,362000
02908,420000
02909,303000
02910,650000
02911,1560000
02912,714000
02913,279000
02914,1031000
02915,291000
02916,180000
02917,276000
02918,1431000
02919,215000
02920,982000
02921,313000
02922,180000
02923,620000
02924,515000
02925,198000
02926,192000
02927,408000
02928,241000
02929,256000
02930,183000
02931,221000
02932,2592000
02933,201000
02934,517000
02935,232000
02936,243000
02937,201000
02938,472000
02939,859000
02940,488000
02941,419000
02942,336000
02943,558000
02944,1039000
02945,218000
02946,232000
02947,278000
02948,2722000
02949,311000
02950,583000
02951,539000
02952,216000
02953,1730000
02954,404000
02955,1749000
02956,552000
02957,1670000
02958,913000
02959,196000
02960,381000
02961,206000
02962,181000
02963,202000
02964,301000
02965,289000
02966,525000
02967,2879000
02968,215000
02969,202000
02970,319000
02971,180000
02972,291000
02973,529000
02974,194000
02975,260000
02976,264000
02977,446000
02978,263000
02979,234000
02980,194000
02981,669000
02982,213000
02983,190000
02984,922000
02985,197000
02986,347000
02987,226000
02988,488000
02989,249000
02990,254000
02991,583000
02992,320000
02993,917000
02994,1245000
02995,2803000
02996,234000
02997,466000
02998,183000
02999,241000
03000,252000
03001,271000
03002,1049000
03003,184000
03004,414000
03005,206000
03006,296000
03007,213000
03008,375000
03009,185000
03010,284000
03011,3124000
03012,327000
03013,226000
03014,289000
03015,216000
03016,323000
03017,282000
03018,865000
03019,202000
03020,249000
03021,201000
03022,191000
03023,381000
03024,225000
03025,180000
03026,656000
03027,184000
03028,212000
03029,276000
03030,182000
03031,229000
03032,391000
03033,258000
03034,363000
03035,228000
03036,195000
03037,229000
03038,224000
03039,193000
03040,346000
03041,264000
03042,251000
03043,371000
03044,505000
03045,545000
03046,431000
03047,212000
03048,182000
03049,274000
03050,393000
03051,262000
03052,336000
03053,247000
03054,232000
03055,231000
03056,219000
03057,384000
03058,219000
03059,306000
03060,265000
03061,191000
03062,416000
03063,234000
03064,286000
03065,203000
03066,324000
03067,523000
03068,303000
03069,412000
03070,2049000
03071,219000
03072,232000
03073,332000
03074,306000
03075,233000
03076,307000
03077,300000
03078,2519000
03079,339000
03080,535000
03081,188000
03082,249000
03083,323000
03084,213000
03085,408000
03086,288000
03087,262000
03088,391000
03089,908000
03090,317000
03091,199000
03092,904000
03093,219000
03094,1718000
03095,560000
03096,280000
03097,309000
03098,357000
03099,196000
03100,264000
03101,1035000
03102,262000
03103,240000
03104,349000
03105,309000
03106,232000
03107,425000
03108,180000
03109,386000
03110,672000
03111,3517000
03112,350000
03113,201000
03114,433000
03115,220000
03116,214000
03117,1123000
03118,241000
03119,590000
03120,306000
03121,908000
03122,303000
03123,241000
03124,221000
03125,184000
03126,422000
03127,221000
03128,2284000
03129,197000
03130,543000
03131,269000
03132,366000
03133,255000
03134,362000
03135,354000
03136,320000
03137,253000
03138,300000
03139,336000
03140,268000
03141,557000
03142,234000
03143,369000
03144,433000
03145,218000
03146,456000
03147,237000
03148,239000
03149,246000
03150,201000
03151,213000
03152,334000
03153,203000
03154,192000
03155,190000
03156,184000
03157,498000
03158,267000
03159,197000
03160,240000
03161,366000
03162,508000
03163,301000
03164,419000
03165,816000
03166,2155000
03167,776000
03168,862000
03169,408000
03170,268000
03171,326000
03172,260000
03173,1935000
03174,731000
03175,223000
03176,499000
03177,183000
03178,180000
03179,373000
03180,469000
03181,309000
03182,291000
03183,1069000
03184,204000
03185,253000
03186,595000
03187,442000
03188,212000
03189,210000
03190,408000
03191,696000
03192,367000
03193,3440000
03194,256000
03195,366000
03196,644000
03197,242000
03198,273000
03199,261000
03200,456000
03201,334000
03202,219000
03203,520000
03204,473000
03205,283000
03206,333000
03207,260000
03208,362000
03209,343000
03210,285000
03211,293000
03212,184000
03213,238000
03214,325000
03215,333000
03216,190000
03217,513000
03218,346000
03219,187000
03220,229000
03221,441000
03222,223000
03223,274000
03224,221000
03225,2368000
03226,270000
03227,715000
03228,181000
03229,1729000
03230,666000
03231,209000
03232,564000
03233,252000
03234,260000
03235,248000
03236,354000
03237,1444000
03238,189000
03239,224000
03240,238000
03241,879000
03242,274000
03243,188000
03244,298000
03245,257000
03246,750000
03247,897000
03248,233000
03249,699000
03250,225000
03251,235000
03252,279000
03253,367000
03254,521000
03255,353000
03256,188000
03257,875000
03258,1572000
03259,1537000
03260,215000
03261,214000
03262,313000
03263,386000
03264,241000
03265,212000
03266,299000
03267,258000
03268,2699000
03269,371000
03270,310000
03271,587000
03272,222000
03273,517000
03274,588000
03275,367000
03276,332000
03277,271000
03278,821000
03279,318000
03280,202000
03281,1075000
03282,202000
03283,855000
03284,310000
03285,202000
03286,291000
03287,319000
03288,191000
03289,254000
03290,301000
03291,1756000
03292,907000
03293,585000
03294,881000
03295,375000
03296,741000
03297,350000
03298,269000
03299,458000
03300,3207000
03301,356000
03302,437000
03303,549000
03304,237000
03305,616000
03306,232000
03307,223000
03308,309000
03309,329000
03310,502000
03311,263000
03312,215000
03313,618000
03314,351000
03315,864000
03316,209000
03317,228000
03318,258000
03319,668000
03320,575000
03321,180000
03322,979000
03323,294000
03324,180000
03325,259000
03326,252000
03327,192000
03328,355000
03329,205000
03330,2512000
03331,318000
03332,197000
03333,268000
03334,733000
03335,1078000
03336,237000
03337,286000
03338,789000
03339,723000
03340,524000
03341,251000
03342,406000
03343,194000
03344,349000
03345,242000
03346,515000
03347,238000
03348,1674000
03349,977000
03350,342000
03351,191000
03352,852000
03353,279000
03354,359000
03355,480000
03356,338000
03357,405000
03358,239000
03359,281000
03360,365000
03361,573000
03362,286000
03363,229000
03364,1040000
03365,225000
03366,183000
03367,247000
03368,246000
03369,244000
03370,1483000
03371,253000
03372,2937000
03373,397000
03374,242000
03375,235000
03376,212000
03377,390000
03378,1846000
03379,209000
03380,1723000
03381,334000
03382,795000
03383,233000
03384,1524000
03385,358000
03386,1405000
03387,439000
03388,240000
03389,599000
03390,591000
03391,867000
03392,586000
03393,378000
03394,239000
03395,503000
03396,276000
03397,392000
03398,260000
03399,229000
03400,246000
03401,210000
03402,226000
03403,224000
03404,392000
03405,197000
03406,492000
03407,406000
03408,208000
03409,447000
03410,305000
03411,388000
03412,232000
03413,341000
03414,299000
03415,326000
03416,261000
03417,184000
03418,181000
03419,511000
03420,437000
03421,227000
03422,221000
03423,189000
03424,2364000
03425,196000
03426,2759000
03427,251000
03428,261000
03429,230000
03430,216000
03431,463000
03432,181000
03433,349000
03434,376000
03435,241000
03436,192000
03437,196000
